"text"
" smooth flight crew fantastic star food great havent good food plane loved porter "
" wonderful flight free internet serve snacks drinks red white wine types juices coffe tea free crews polite kind plane clean porter hope advantages "
" complaint groundcrew  airport wife assistance wheel chair assistance requested acknowledged tickets booked arrival toronto airport wheel chair porter assist porter pushed chair end disembark corridor departure lounge stopped  entrance walked returned waiting minutes care issue pushing wheel chair carry suitcases result approximately hours time landed time finally reached rental car location understand company supplying service contract porter ultimately porter issue supervision accountability personnel care customers lack service appalling involves aged disabled customers"
" porter terrible airline originally excited high hopes extremely disappointed flight delayed make sound late arrival aircraft fault time delay percent fault wifi board work hype free wifi seats extremely uncomfortable leg room awful charge choosing seat agents check desks toronto  slowest traveled airports "
" flight cancelled due weather  minutes supposed flight booked day porter staff informed circumstance control provide housing flight showed notice porters website stating delay expected overnight provide hotel reasonable accommodation including transportation accommodation brought fact rude flying porter terrible experience"
" worst airline ive experienced cancelled flight hours flight time rebooked night option direct flight fly ottawa transfer toronto needed claim luggage check ottawa arrived ottawa luggage baggage claim passengers bags luck staff feeling luggage toronto guys boston guys run gate holding transfer flight luggage waiting toronto filed report days calling status update day apologizing blamed luggage ottawa responsibility im writing review communicating helpful luggage back "
" problems happen plane sitting hour time announce canceling flight problem washroom ridiculous supposed depart calgary arrive toronto time great rebooked wife flight day early morning offered hotel night answer booked party  reimburse stay hotel guarantee reimbursement hotel expenses night good thing provided breakfast vouchers airport understand fair leaving customers stranded airport clue  assisting voucher  sleep dignity"
" porter cancelling flights thunder  mondays morning flight cancelled sunday pm flight crew shortage rescheduled evening cancelled pm flight time crew position due maintenance promised reschedule shortly happened days lot money experienced lot  find airline toronto important family event spoke highly enjoyed good years flying porter husband vip members type treatment inexcusable flights booked time sensitive events coming months lost confidence porter fulfill honouring booked paid flights assume aggressive flight expansion west effectively abandoned efficiently serving original bread butter route schedules"
" air canada timmins toronto fly route frequently airlines porter   porter review relate quality service  agents ground staff timmins cheaper ticket air canada service kinder flight attendants selection snacks beverages  prezels water aircraft roomier seats space put bags generally cleaner aircraft inflight magazine dont fly  absolutely toronto city airport efficient service options efficient luggage handling faster exit aircraft options collect bags directly landing gate free fast shuttle bus union station wifi express  short connection hours departing  checked bags struggle fly  directly connect  disadvantage  frequently flier program  french services airlines frequently cancel poor customer service dealing missed flights"
" time fly porter airlines heard airline family member confused book flight choose  air canada end booked porter flying relived made decision trip fly porter experience booking online customer service agent contact check fly back destination simply awesome staff airport inside plane cabin crew totally professionals service offered received domestic flights love book future travels hesitation tall guy leg room simply amazing person height continue providing services include destinations routes luck team"
" time flying porter airline bit worried airfare expensive airlines flights porter airline "
" booking flight airline context family vacation  visit  arrived airport flight couple minutes flight finally check mind line counter airport door unprofessional unpunctual staff booking ticket "
" airline worried destination time flight delayed causing miss connection didnt rebook connection day couldnt wait long rented car toronto drove montreal told pound sand refund inconvenience caused"
" wonderful staff met staff inspired write review ordinary flight similar flights trouble case plane doesnt matter problem fault passenger staff great desire solved problem flew real concern passengers human factor top flight separately charito murielle jeleesa captain matthew captain jay"
" flight united vancouver  canceled due weather rebooked days vancouver catch train frantic searching alternate travel plan found porter airlines jumped car drove hours toronto arrived vancouver hours original schedule check flight attendants wonderful food drinks returning upgraded premium seats enjoying fabulous experience porter "
" person wheelchair needing special assistance due unpredictable weather day chose fly home flights mess time  care acknowledge men assisted planes stair climber amazing made crazy antics day bearable excellent job fly porter "
" flight cancelled due weather conditions rescheduling suggestion didnt work cancelled booking requested refund horrible customer service days review refused give money credit foreigner planning porter anymore dont friends canada transfer credit money stays porter didnt provide service blames weather screwed thieves practice"
" scheduled fly quebec city toronto sunday june pm flight delayed minutes cancelled explanation occurred porter representative gate talk figure steps received email automatically notifying weve booked flight day offer voucher hotel fact forcing stay quebec city overnight gate forced call porter representatives put hold minutes figure put earlier flight day finally informed flight sunday toronto montreal air transat asked rebooked flight representative pick boarding pass flight air transat told flight manifest twohour back airlines porter insisted booked air transat flight records air transat literally showed flight manifest time flight montreal departed porter earliest flight put tuesday demanded porter refund fully flight point credit issue refund incredibly kind compassionate employee customer service line stayed phone hours bring kind resolution awful situation advocated refund porters official policy reschedule flight hours dont issue refund refund booked flight air canada morning porters incompetence forced pay hotel room pocket couldnt leave morning air canada flight cost porter cost basically drain ill back absolutely reason pure incompetence basically ended paying total short flight porters incompetence fly porter airlines remedied person gate beginning absolute bare minimum deliver "
" time flying porter airline business charging bring carry understand budget airlines ryanair pay bucks hour flight charge thing price bucks round trip ottawa toronto shocked checked online wanted charge carry bag price ticket good doesnt include basic thing unfathomable reason expensive carry check bag things noticed flights delayed directions staff friendly miserable experience porter recommend ill drive air canada time make trip"
" flight  june great service start finish flight attendants accommodating attentive experience airline"
" experience porter amazing day flight cancel fathers flight join trip anymore realized ended cancelling entire reservation flights fathers morning call center open called reinstate flights staff kind accommodating work time flight couldnt airlines flexible cancel change policies inflight experience great love middle seats staff kind free snacks meals beer wine flight felt spoiled rarely received economy flights thankyou porter flying "
" frequent business traveler experienced poor customer service porter flight boston ottawa cancelled initially due weather completely understand rebooked flight morning hotel night morning flight cancelled due computers lot rebooked flight evening cancelled due fog airlines flying porter turbo props apparently fly fog rebooked day days supposed waiting gate opportunity flight managed squeeze total hours delays submitted request compensation told number minutes delay circumstances control minutes greater minutes delay control minutes request qualify compensation wouldnt pay hotel meal expenses incurred result customer service horrendous "
" staff attentive caring checked frequently travelling year made feel extremely cared wonderful experience recommend airline great job"
" cabin staff pleasant pm porter flight back canceled due maintenance issues rebooked pm flight departed  late arrived wait  gate agent arrive found seats porter planes seats side uncomfortable fly porter visit family montreal convenience flying city  airport experience newly expanded porter positive"
" flew vancouver halifax connecting flight toronto april return flight vancouver april booked flight world elite rewards card flown airline concerned flight delays cancellation issues pleasantly surprised flights arrived early halifax coming home vancouver mild minute delays toronto found leg room airline planes rows contained window aisle seat middle seats unlimited inflight wifi phone chargers seat received complimentary wine choice substantial snackmeal airlines offer granted longer haul flight vancouver toronto vice versa assumption based reviews ive read flights cancelled werent passengers ive talked people whove heard airline told flying experience ive airline fly airline "
" time flying porter nightmare landed ottawa flight cancelled pm delayed due mechanical issues waited pm ready board flight cancelled mechanical issues fly destination days booked flight god im home today"
" porter airlines quick efficient rectifying issues reimbursed clothing needed purchased baggages delayed days compensated damages baggage returning flight great job porter airline quick efficient rectifying issues"
" airline mess called days prior flight questions baggage allowed wasnt warned expect lose baggage arrived airport day smoothly staff flight flight exceptional arrived destination bags lost days arrived told called called delivered address provided airport return flight smoothly airport flight flight attendants flight great delayed slightly arriving home destination picked bags car seat noticed slight damage bags car seat child didnt check airport car waiting hurry flight delayed minutes put car seat car car seat time secure put back order home noticed bag ripped pocket ive contact answers phone literally chaos customer service atrocious flight "
" terrible experience porter lost checked bag  trip whistler  inside checked bag worth snowboarding equipment airline remained silent offered reimbursement date central baggage voicemail full essentially impossible reach customer service complete joke worst experience recommend "
" originally booked flight paid extra fees ensure make change cancel receive full refund literally hours flight set depart full cancelation flight expected rebook days arrive destination chose option cancel flight rebook airline fast forward weeks received payment credit card phoned customer service tonight inquire man spoke condescending person interacted long time period unbelievably rude cut repeatedly sarcastic answers genuinely asked questions airline performance find  time itd chose credit account card agreed booked flight thankfully refunded fully end phone call ended man terribly rude reason whatsoever calm polite friendly  wrong make mistake booking porter "
"  cancelled flight  halifax toronto due coming storm toronto cancelled flight    leaving hours earlier pm toronto clear skies cities avoid plane stay halifax overnight cost passengers stranded  night hotels food cabs estimate people xnight porter didnt give cent saved cost flight booking passengers scheduled flights day canada transportation agency requires state circumstances unavoidable restitution customers sleazy move cancelled flights days halifax pm departure"
" ridiculously unreliable hours flight received notice cancelled ticket transferred flight leaving hours earlier managed airport time flight delayed explanation cheap tickets terrible service chances dont fly porter make connecting flight"
" cancelled outbound return flights informed change outbound flight offer flight arrived day return flight happen check find changed return day early offer flight hours lack communication appalling end cancel pay minute flights airline dont fly guys dont care day arrive day leave pay extra accomodations"
" booked tickets trip toronto calgary weeks ago coming march break days departure date receive email flight cancelled put flight days departure date called waiting close hour hold solution provide solution asked speak manager told hear back  waiting airline brands highly highly disappointing ways breeds contempt airlines top cost dollars fly airline booking days departure business brings airlines presence"
" booked fly calgary toronto march flight cancelled due bad weather toronto email confirmation cancellation auto booked flight morning noticing flight earlier day rescheduled mid afternoon called hold hour recorded message minutes agent answered requested moved earlier flight information asked hold minutes hold disconnected call email phone number bothered call back recently started flying route ready fly big boys flown cheaper air canada thought porter big mistake brotherinlaw flew earlier week cancelled good start flying route"
" porter airlines unreliable flight cancelled rebooked flight days original customer service amazing flight brought forward amazing shasha worked hard find destination booked flights efficient kind friendly airline customer server spoken shasha brightening day life saver"
" worst airline company customer service completely professional hated experience recommend  performance airlines experienced communication comfort amateurish flight cancelled communicated plans rebooking flight day spots open flights day apparently pay extra rebooked day completely unprofessional"
" booked ticket toronto montreal directly website personal mail id contact details cancelled flight minute flight cancelled gave day inform day prior arrange flight airline time time aware pathetic service choose alternate option customers time behave cancel flight time havent provided food accommodation hours luggage returned waiting airport bad service porter airlines recommended "
" pleasure start finish flying porter specific flight   amenities great wifi free snacks free provided friendly professional staff booking boarding ultra smooth helpful courteous pretty impressive inaugural flight recommend porter teyana lauren chazito staff competent pilot  makes flying positive experience repeat kudos porter"
" flew porter time inaugural flight  yul plane brand delivered    cckql seat boarding started minutes late crew relocating passengers balancing issues boarded plane half empty minutes late due small technical issue free wifi flight including takeoff landing power outlet passenger takeoff smooth beverages snack served landed minute delay landing smoothest experienced crew nice"
" emma flight attendant working flight  toronto newark departed pm january  wonderful kind effective quick helped passengers seats managed plethora issues flight received difficult news boarding emotional tearing hide emma observant emotions quietly brought ice sooth face water asked needed talk flight continued thoughtful caring kind person care leaving gave hug compassion exceptionally appreciated porter customer service emma brought emotional intelligence job celebrated emma made difference today "
" absolute worst experience airplane left montreal short flight toronto catch connection back chicago supposed weather delays diverted sudbury canada sat runway deplaned back plane sat runway flew back toronto waiting sudbury informed flight chicago cancelled explanation porter supposed booked flight chicago january days stuck toronto hotel expenses compensated hotel pay airline back home huge expense accommodate passengers give destination recommend airline fly "
" save fly airline porter airlines flight montreal toronto diverted sudbury waited small holding area hours food limited bathroom usage seats half people crammed space boarded flown back toronto flight chicago cancelled rebooked work kids home spend additional days toronto customer service ended purchasing tickets airline home airline circumstance"
" flight suddenly delayed hour hour knew weather forecast bad day advance started offering dinner vouchers secret notified excited boarding area back  booths demanded compensation agreed pay dinner dinner voucher  airport dinner dollars guys im buying lays pepsi dinner disrespect"
" horrible customer service unreliable seat recline wifi board airline app horrible experience issue weather change permits airport agents process force call call center wait phone hours staring  agent airport"
" unreliable airline flight toronto canceled rebooked hours flight delayed hour total hours delayed flight flight delayed hour half hours delay trip schedule risk avoid airline"
" flight cancelled due weather rebooked option credit year lose money dont communicate decision magically user id porter feel fresh feels grind travel train time"
" absolute worst airline ive flown original flight cancelled airline notice put flight cancelled changing flight learned flight delayed hours received food vouchers apologies learned passengers waiting gate hours fed entire experience ready cancel trip return home told call customer service inquire refund option provide hold customer service hour answer certainty refund chose board flight toronto approached toronto told plane couldnt land airport due weather conditions flight diverted hamilton entire day delays cancellations stranded airport hours intended destination shuttle service provided transport toronto hours arrive stood cold watching entire flight crew drive luxury car service pilots ground safely feel customer service extremely lacking save frustaration headache airline"
" flight delayed irritating part  big ive flights past week fine attendant doesnt fit youll check fit fine seat front problem husband sitting  couldnt fit seats overhead small flight half full im kidding half asked sit empty row put bag seats allowed putting bag seat assigned seating rule ive encountered check carryons trouble baggage claim wasnt told wasnt regular baggage delays aggravating trouble bringing thimble sized toothpaste moisturizer yo display tsa skip baggage forced needlessly crew helpful "
" set flyout nov pick car toronto email flight delayed pm bad things happen switch flight online hours letting chat function surprise hold phone hours picked surprise transfer flight online hold apparently hard porter flight book hotel spend night toronto pick vehicle morning dealership closed time thing note flight delayed times leave ottawa till pm hrs initial flight talked porter representative airport basically file complaint online filed complaint compensated hotel room due terrible customer service problem wont helping fly porter terrible customer service"
" disappointing fee carry luggage barely feels premium airline branding give top dont opt dont online boarding pass queue obtain low cost carrier practise deceiving"
" rows plane sleep flight attendants couldnt stop talking flight skateboarding scooters sleep attendants didnt care unsatisfactory service  flight"
" received email letting flight morning cancelled pm night rebooked flight days laterr connecting flights home australia missed porter team nice unable suitable flight hotel room booked air canada flight feasible make international connection recommend"
" traveled washington  porter airlines wheelchair assist left therapy cushion airport lounge asked flight attendant bring boarding aircraft ground staffer bring work word flight attendant pilot plane found cushion brought magnificent service fly porter"
" crawl destination fly airline customer service unbelievably bad facilities dirty uncomfortable flight attendants rude unprofessional check agents virtually useless idea entire flight life story flight attendants sat back row talked loudly pilot hear entire flight morning belongings strewn back row properly stowed flight including takeoff touch chastising passengers purses laps cancelled flight hours scheduled depart due crew unpreparedness reimbursements offered pay stay night foreign country rescheduled flight hours airline allowed fly business spirit class im shocked made destination safely avoid costs"
" thunder  toronto time weekend minute cancellation explanation compensation wait flight day hour wait"
" newark thunder  toronto part poor experience porter due weather porters control understand husbands flights rebooked cancelled rebooked flight day doesnt make sense earlier flights delayed long wont flight cancelled happened day flight rebooked time toronto arriving newark reason person booked flight selected departing location newark arrived airport flight couldnt locate toronto newark couldnt hes billy bishop call customer service fix flight information half hour finally fixed boarding pass incompetence carelessness ready cut losses book  "
" cancelled flight delaying flight times cancelled booked flight day delayed worst flying experience "
" porter airlines montreal toronto flight supposed pm told luggage travel luggage flight pm time arrived toronto flights told luggage arriving day flight luggage delivered day damaged condition month process damage claim calls emails month told buy bags worth submit claim reimburse submitted receipt luggage weeks reimbursement made numerous calls person confirmation baggage claim customer service department find status responding inquiry claim slow process calling customer service departments owing responsibilities poor customer care"
" booking flight visit family based fb promotional ads promoting fees cancellations purchased tickets addition purchased refund option call assumed hassle free cancellation refund option case cancel due pandemic variants changing travel guidelines province longer comfortable flying decided cancel paid flights cancellation process refund amount showing ancillary fee apparently refunded arriving step cancellation confirm refund submitted find refund promotions buying cancellation protection ended paying penalty cancelling flight"
" booked flight  porter airlines canceled flights atlantic provinces including flights money book flights airline told supposed refund porter airlines contacting  contact behalf ive received refund fighting july refund hundreds dollars dont ill absolutely ridiculous dont book airline"
" happy experience friendly employees interior planes looked recently updated happy avoid  fly toronto island brand airport good amenities price great fly "
" toronto montreal continue impressed service porter friends travelling returning home  covid crisis entire crew remained upbeat pleasant incredibly professional preboarding flight porter airline organization home safely ease"
" fredericton ottawa bad experience flight waiting flight delayed times total hours minutes locate agent reason delay gate tickets cheaper "
" ottawa toronto flight cancelled airline plane trouble bumped flight landed minutes ago sitting  moving waiting gate pull terrible service landed mins ago flight"
" ottawa fredericton sit hours fly hours plane warm air didnt work understand hour delay hours porter prepared "
" fredericton ottawa porter isnt airline size quantity time flown porter times single flight delayed"
" ottawa newark toronto received alert days prior flight due weather flight delayed cancelled rebook free charge gave options day original flight booked storm passed hrs rebooked flight porter cancelled flight rebooked flight missed connection landing back  hours planned layover hrs call customer service disconnected  half wait call back called back hour expected wait time ended booking aircanada route time hassle delay "
" toronto ottawa flown porter airlines ten times years ago gave stars back havent flown month found service quality experience deteriorated huge extent attracted previously longer exists start charging everyday backpack charge passengers underwater tunnel ferry toronto city airport future"
" halifax toronto ottawa charged bags big carry  fine charge board paid cabin  force check bag"
" ottawa toronto enjoyed flying porter toronto city airport great experience landing toronto islands city walking tunnel couple minutes porter small canadian airline connecting eastern canadian cities couple cities destinations single experience porter nice "
" newark toronto booking page repeatedly showed booking urgent flight unsuccessful attempts charged card acknowledgement confirmation find charge days refused refund errors caused system glitch call  useless customer service nonexistent  read scripted procedure"
" received boarding pass due counter fly back montreal verified review november issues didnt miss flight porter airlines counter  prior flight receive boarding pass ridiculous practice imagine policy serves november arrived dulles airport minutes prior departure time due traffic incident counter find empty give boarding pass called customer service received rude person stating hour ahead flight stuck washington  minutes short kiosk boarding pass mobile boarding pass buy flight airline airport back home montreal hrs early flight counter early stand waiting work porter boarding pass security customs bit early rushed running gate airline "
" montreal boston toronto august delay   missed flight boston stop toronto arrived toronto professional suggested hotel room order flight day pay taxi refunded bills im waiting havent received response email "
" toronto montreal hearing disability miscommunication missed flight fault anyones extent staff understanding hearing disability incredible agent collected restaurant brought boarding gate personable relatable importantly authentic felt appreciated sat seat offered water jessica bianca treated mattered found im grateful home hoped experience exchange customer service airlines simply dont "
" timmins ottawa toronto flown week porter basic airfare assumed bag things acceptable return flight told checking pay extra bag capacity personal item explained situation told pay bag checked bag leaving ottawa important note flying porter years flying approximately times year bag time issue luckily air canada offers personal item carry cheaper rate flying air canada "
" halifax toronto montreal brutal baggage fees airline rude ground staff charged dollars small backpack fit problem overhead bin dont pay check bag europe goodness choice fly airline simply dont care customers bizarre run business"
" newark toronto lovely flight friendly flight attendants leather seats cabin ambience free beer snacks unexpected completing  oregon earlier morning pleasantly surprised porter"
"  toronto terrible customer service worst experience charged bag couldnt fit bags"
" halifax montreal waited hour minutes luggage porter representatives told wait flights  checked luggage spoke representative facebook chat care service respond inconvenience normal air canada flight minutes landed luggage minutes fly airline price ill book  time upcoming trips"
" flew ottawa halifax wife acknowledge fantastic care received employee porter airlines helped difficult moment airport halifax agents great care change tickets suit medical condition suffered unbearable migraine landing halifax airport "
" ottawa saint john purchased tickets costing due medical emergency cancel vacation porter airlines refund money charged cancellation fee gave credit basically unusable fly porter airlines"
"   toronto customer service rude lied size  luggage charge money charge small carry luggage long luggages wheels end pay airlines"
"  toronto worst customer service checking bags website lies size carry bags staff care check  arrogant rude paying pocket flight recommend airline"
" colleague plane   marie ontario billy bishop airport toronto boarded plane pm estimated time arrival pm realized plane began descending shortly ascended happened times informed happening short time announcement made difficulty landing low fuel hamilton airport finally landed hamilton approximately pm informed shuttle bus billy bishop airport slowly people discouraged began taking cabs back toronto pm approached individual overseeing incident announced shuttle bus hour handful people left time gave waiting tired hungry offer coffee nature disappointed frustrated tickets raptors game basically dropped airport left lurch customer service"
" toronto montreal great experience porter flight attendants customer service people polite booked basic trip booked cheapoair knowledge proper carry included charged fee arrived gate couldnt pay leave carry completely fine understand airlines increasing fees part state economy made aware cheapoairs website customer service agent made complaint told porters website cheapoair warn book basic fare porter website fact warn specifically carry cheapoair  personal item carry extremely small pounds honestly wouldnt mind complained porter screenshots difference warnings cheapoair porter means fly porter "
" toronto boston leg journey gate agent call ahead hold plane due long line security apparently passengers make flight return flight gate agent carry baggage fee applicable disputed security managers called passport check ransom carry baggage fee poor customer service"
" board service great smiling flight attendants dealt unforeseen circumstance day flying wife boarding gate waiting flight unwell bring emergency understand booked special fare boarding gate wife unwell add fuel fire realized cellphone accidentally fell pocket car rental returned airport late board flight porter airlines employee check desk showed empathy compassion circumstance reiterated change fee policy grouchy tone understand special fare cost airline put flight lots seats fact reservation directly booked porter airlines website airline employee chose stick company policy show compassion valuable customer generate goodwill porter lost customers due "
" halifax ottawa difference standard basic chose book basic charged golf bag told carry  allowed carry personal item asked back pack personal item guy gave dimensions asked average sized back pack personal item dont size average backpack "
" worst staff attitude montreal toronto forgot portable charger ny toronto flight credit cards backside security check connecting flight montreal realised informed porter desk lounge called aircraft staff found stuff flight minutes told jump flight send stuff flight mins flight asked speak portal staff montreal contacted staff montreal airport message  left pls check file put note file assured toronto airport lady bother check asked wait mins till flight arrives waited mins asked lady check flight arrived mins bother inform found carelessly havent flight told credit cards cash left suggested contact manager departure area manager contacted staff toronto airport continually touch toronto airport contacted dont found stuff found send flight finally gave recipe lost stuff asked wait call "
" times ive flown traveled porter airlines worst travel easter weekend purchasing nonstop flight toronto thunder  week advance flight minute changed hours flight made stop sue saint marie driver stuck waiting hours alerted flight change boarding plane offered compensation told case closed happy people sue saint marie time easter forced late time paid time nonstop flight youre paid ripped good customer service suggest pick airline provide worst customer service worst flight "
" montreal thunder  toronto todd sandra helpful today wanted point efforts flight  boarding due mistake loading dock staffs part todd pleasant calm booking travelling partners flight sandra joy deal part delayed experience pleasant"
" chicago toronto porter airlines paid premium flight agent charged carry bag insisted check fly airlines"
" toronto newark depart ticket impossible airline leave time communicate delays expects airlines level sheer disrespect customers porter control youre returning toronto evening delay rerouted compensation horrible customer service avoid possibleit surely world complaint things annoyance porter airlines"
" traveled porter times inception grow participated growing pains thrilled level service received impressed friendliness air hostesses ground staff pleasant rude reason review time appalling basic economy structure surprised charge check made clear booked ticket surprise item painful onward journey air canada return porter facelift terminal porter niceties free coffee cookies breakfast sandwich costs paying convenience opinion ripoff happy note rest service remains "
" montreal toronto happy service porter airlines advertises cheap prices surprise extra fees carry bags dont fool cheap air canada service time flying porter"
" porter fallen level service quality  lounge permanently closed cheapest fares basic include  definition personal item narrow paid  allowed fare told bag  limit carry practices premium comfort airline practices havent encountered flew super discount airlines southeast asia flight delayed hours crew late landing  wait minutes plane gate minutes wait carry luggage released short staffed night flying refined"
" toronto montreal completely changed years rip baggage fee dont book online dont arrive airport book baggage charge separate booking station wait hour speak airline associate wait hour line person serving hundreds people flying yesterday line charged baggage fee flew  charged top associate times give receipt return photo id airline air canada west jet future"
" toronto washington good days customer perspective ive flying porter years literally day opened torontowashington route fantastic reached critical mass sold airport external investor free coffee snacks lounge service terrible  staff indifferent major airline result looming time strike protest bad management disappearing benefits price frequent flyer structure attractive dont wrong porter worse north american airline areas feel special based treated vip program stupid cattle feeling flying major airline growth prosperity desirable porter developed years slowly trend carriers incentive anymore choose porter bad"
" newark toronto appalled bad airline loud  planes  wifi worse fact huge snowstorm hitting day due return dont wave change fees advance airline wave change fees flight canceled delayed significantly means left scrambling day major weather event galling airline operates city share winter weather"
" received terrible customer service life flight moncton ottawa cancelled due weather conditions understandable email contact porter stating contact flight information waited hours heard ended heading airport hopes flight told asked flight told days supposed fly outthey told phoned outgoing flights email stated contact apparently intention contacting hoped find home money ended hour train ticket home top received terrible customer service told compensate terrible costly inconvenience flight moncton delayed hours porter cheap time pay missing transportation mention time spend waiting delayed airplane worth penny pinching "
" lost luggage hour flight sudbury toronto checked bags made reasoning due loading unloading error meaning forgot put back absolutely ridiculous comical care factor luggage people recommend plan traveling luggage"
"  toronto love porter free food drinks staff lovely  flight awful walked picking nails didnt grabbed ticket check flight number rudely rolling eyes safety presentation reason writing review bad day demeanour wildly unprofessional love flying porter"
" toronto newark flying family pregnant fly porter seasoned traveling family kids dog wife pregnant generally flying tough prepared checked bags small carry asked weigh carry people check online  overweight judgment slide attendant made unpack bunch stuff put bag sighted policy safety reasons needed unnecessary enforce rules family kids pregnant mom dog single business men heavy carry  terrible time airline directions fly "
"  johns halifax horrible airline time made remove stuff carry weight broke suitcase received replacement time charged check bag carry ridiculous suitcase broken complaining received replacement"
" toronto boston simply put porter airlines deliver money book flights times repeatedly cancel delay flights bump flights consolidate flyers slow robotic apologetic maintenance issue weather issue frequent flyer case bad business practice opinion toronto disservice lowering tourist potential"
" halifax ottawa porter airlines charge carry book party recently hit dollar fee lb carry bag basic economy fare party ease cost travel unable unaware flighthub arrangement finding cheaper flight booked flighthub information visible extra fine print made decision book porter"
" newark toronto closed gate minutes departure plane gate board hours issued boarding pass flight"
" toronto city montreal flight late departing option select seat check fee years airlines meals decreased sandwich pack almonds seats clean smelled bad seat bathrooms"
" toronto newark nice experience porter airlines arrived  automatically offered ticket earlier flight landed toronto hour half earlier flight booked accepted check quick easy staff friendly flight great flight attendants constantly cleaning plane walking collecting trash landing toronto city airport nice minutes customs collect suitcase baggage claim head free bus airport city great experience return trip love fly porter airlines "
" washington   toronto flew porter washington friday flight delayed hour minutes montreal made miss connecting toronto wait hours flight back flight coming back sunday flight cancelled gave tickets flight morning im standing gate plane arrived minutes late initial flight delayed minutes make miss connecting montreal fly porter"
" family stressful experience porter airlines flight canceled back toronto boston miss days work offer kind compensation disappointed porter give compensation"
" fly toronto   marie pm september porter flight cancelled day received email cancellation goodness noticed email leaving airport porter rebooked flight arrived late evening scrambling make arrangements kidney surgery day hamilton arriving hamilton pm acceptable aunt travelled ottawa pick toronto order drive hamilton toronto airport disrupt plans day toronto needed driven hamilton order eat rest hospital morning hospital documents support surgery information porter reschedule september made arrive hamilton extremely late night major surgery time energy prep surgery properly realized earlier flight air canada cancelled entire return porter booking refunded porter air canada flights expensive expected additional costs reimbursed rebooked september flight air canada unsatisfied porter flight cancelled upset cancellation fly porter porter respond request travel voucher  eligible reimbursement"
" halifax toronto cancel flight hours leaving web site hours refund dollar credit return flight dollar flight departure guidelines rules refund robbed saved months "
" montreal halifax flight cancelled reason anticipated toronto airshow staff airport rude unable book accommodation labour day cheapest room find mins airport submitted request reimbursement weeks ago initially told weeks weeks im deadline passed student carrying cost credit card theyve refused reimburse interest recommend flying porter"
" chicago montreal toronto stay plane underwent maintenance minute people diverted flights back thing happened notice whatsoever unbelievably disorganized worst spirit budget airlines voucher hotel middle breakfast voucher complete joke"
" halifax toronto porter cancelled flight warning minutes flight supposed leave minutes flight supposed leave received email automatically rescheduled  flight taking place days wouldbe passengers received emails put flights week late finally customer service  showed takeoff scheduled told front desk refunded didnt flight porter automatically put waited long line talk customer service  unsympathetic offered option refund accept arranged spend weekend halifax add passengers explanation cancellation asked  member crew called sick flights toronto airlines airport expensive ticket porter purchased weeks offered compensation huge price hike meal coupon told call number cover cost asked customer service  unconcerned ended bus halifax toronto affordable flights needed toronto school work appointments hours day hour long bus ride received email porter coupon flight situation porters followup unacceptable advise booking "
" flight halifax montreal personnel screen flight cancelled air canada porter agent minutes general message inconvenience flight cancelled due personnel sick options flights booked reimbursed left run flight oct thanksgiving minute flight cheapest price offered flight porter leaving paying difference phone complaint hung asked talk supervisor discuss situation poor service poor personnel bad company"
